Effects of Using Requirements Catalogs on Effectiveness and Productivity of Requirements Specification in a Software Project Management Course,https://ieeexplore.ieee.org/document/7169627/
More Time or Better Tools? A Large-Scale Retrospective Comparison of Pedagogical Approaches to Teach Programming,https://ieeexplore.ieee.org/document/7440799/
Virtual Laboratory for QoS Study in Next-Generation Networks With Metro Ethernet Access,https://ieeexplore.ieee.org/document/7332255/
Investigating Student Motivation and Performance in Electrical Engineering and Its Subdisciplines,https://ieeexplore.ieee.org/document/7412741/
Assessing the Impact of Continuous Evaluation Strategies: Tradeoff Between Student Performance and Instructor Effort,https://ieeexplore.ieee.org/document/7086086/
Insights Into Students' Conceptual Understanding Using Textual Analysis: A Case Study in Signal Processing,https://ieeexplore.ieee.org/document/7403926/
Using the Wiimote to Learn MEMS in a Physics Degree Program,https://ieeexplore.ieee.org/document/7254249/
A Large-Scale Blended and Flipped Class: Class Design and Investigation of Factors Influencing Students' Intention to Learn,https://ieeexplore.ieee.org/document/7435269/
Tracking Students’ Cognitive Processes During Program Debugging—An Eye-Movement Approach,https://ieeexplore.ieee.org/document/7312518/
Guest Editorial Informatics and Electronics Education: Some Remarks,https://ieeexplore.ieee.org/document/7529250/
A Senior Project-Based Multiphase Motor Drive System Development,https://ieeexplore.ieee.org/document/7464309/
Design and Configuration of a Medical Imaging Systems Computer Laboratory Syllabus,https://ieeexplore.ieee.org/document/7192737/
5E Mobile Inquiry Learning Approach for Enhancing Learning Motivation and Scientific Inquiry Ability of University Students,https://ieeexplore.ieee.org/document/7258408/
"Teaching Power Electronics With a Design-Oriented, Project-Based Learning Method at the Technical University of Denmark",https://ieeexplore.ieee.org/document/7101878/
Bioinstrumentation: A Project-Based Engineering Course,https://ieeexplore.ieee.org/document/7145486/
Factors That Influence Students' Motivation to Start and to Continue Studying Information Technology in Estonia,https://ieeexplore.ieee.org/document/7422090/
An Undergraduate Research Experience Studying Ras and Ras Mutants,https://ieeexplore.ieee.org/document/7206617/
Evaluating the Effects of Scripted Distributed Pair Programming on Student Performance and Participation,https://ieeexplore.ieee.org/document/7089313/
Implementation of a Low-Cost Automated LED Photometer for Enzymatic Reaction Detection to Teach Basic Bioelectronics Technologies in Vocational High Schools,https://ieeexplore.ieee.org/document/7352377/
Recommender System and Web 2.0 Tools to Enhance a Blended Learning Model,https://ieeexplore.ieee.org/document/7104183/
3-D Printing as an Effective Educational Tool for MEMS Design and Fabrication,https://ieeexplore.ieee.org/document/7389438/
Teaching Network Security With IP Darkspace Data,https://ieeexplore.ieee.org/document/7086349/
Introducing IEEE Collabratec,https://ieeexplore.ieee.org/document/7464406/
The Magnitude Response Learning Tool for DSP Education: A Case Study,https://ieeexplore.ieee.org/document/7452590/
A Brain–Computer Interface Project Applied in Computer Engineering,https://ieeexplore.ieee.org/document/7469877/
Recursion Removal as an Instructional Method to Enhance the Understanding of Recursion Tracing,https://ieeexplore.ieee.org/document/7226881/
"Distance Learning Engineering Students Languish Under Project-Based Learning, But Thrive in Case Studies and Practical Workshops",https://ieeexplore.ieee.org/document/7169622/
Multi-Role Project (MRP): A New Project-Based Learning Method for STEM,https://ieeexplore.ieee.org/document/7219467/
Concept Maps as Instructional Tools for Improving Learning of Phase Transitions in Object-Oriented Analysis and Design,https://ieeexplore.ieee.org/document/7084702/
An Experience of CACSD for Networked Control Systems: From Mechatronic Platform Identification to Control Implementation,https://ieeexplore.ieee.org/document/7458172/
A Network Steganography Lab on Detecting TCP/IP Covert Channels,https://ieeexplore.ieee.org/document/7405338/
Introducing IEEE Collabratec,https://ieeexplore.ieee.org/document/7529246/
Enhancing Project-Based Learning Through Student and Industry Engagement in a Video-Augmented 3-D Virtual Trade Fair,https://ieeexplore.ieee.org/document/7467449/
Motivating Power System Protection Course Students by Practical and Computer-Based Activities,https://ieeexplore.ieee.org/document/7160785/
Student and Staff Perceptions of Key Aspects of Computer Science Engineering Capstone Projects,https://ieeexplore.ieee.org/document/7106575/
An Embedded Systems Course for Engineering Students Using Open-Source Platforms in Wireless Scenarios,https://ieeexplore.ieee.org/document/7422092/
Experiential Learning of Robotics Fundamentals Based on a Case Study of Robot-Assisted Stereotactic Neurosurgery,https://ieeexplore.ieee.org/document/7175083/
Measuring the Impact of Agile Coaching on Students’ Performance,https://ieeexplore.ieee.org/document/7372484/
